year,date,question_id,correct_option,language,source,source_tier,source_weight,source_url,raw_file_path
2025,13.05.2025,226895671391,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671392,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671393,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671394,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671395,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671396,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671397,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671398,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671399,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671400,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671401,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671402,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671403,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671404,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671405,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671406,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671407,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671408,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671409,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671410,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671411,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671412,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671413,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671414,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671415,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671416,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671417,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671418,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671419,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671420,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671421,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671422,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671423,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671424,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671425,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671426,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671427,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671428,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671429,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671430,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671431,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671432,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671433,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671434,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671435,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671436,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671437,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671438,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671439,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671440,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671441,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671442,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671443,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671444,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671445,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671446,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671447,C,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671448,A,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671449,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671450,D,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
2025,13.05.2025,226895671451,B,Unknown,nta_final_answer_key_2025_mirror.pdf,official_answer_key_mirror,0.8,https://cdn-images.prepp.in/public/image/CUET_UG_Final_Answer_Key_2025_75f2d60e730257946fde4bb24156c77f.pdf,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\nta_final_answer_key_2025_mirror.pdf
